date,ranking,classification,classification nr,text,id,replies,retweets,likes,quotes,total_eng,topic
2022-12-14 21:01:12,56,normal,0.7453836799,#StopTheSteal #NotMyRef,1601750070831218688,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,5,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-12 7:05:18,13,normal,0.8048629761,Fix 2020. Then I’ll trust my vote counts (maybe). #stopthesteal #FreeSpeech,1601960499586949120,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,17,normal,0.7569935918,A storm is brewing #balenciagagate #technowar #stopthesteal,1601089338120736768,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,25,normal,0.7315216064,"You are not alone. We support you 100% @KatieHobbs and her corruption machine will NOT steal the landslide win from @KariLake. 
#StopTheSteal #ReDo22 #ReDoAZ",1599034378281451521,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,26,offensive,0.5201432705,#stopthesteal  was very offensive to the the X twat employees,1601749104077705216,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,30,normal,0.8485130668,#ERROR!,1600369280448544769,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,34,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-12 7:05:18,34,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-12 7:05:18,37,normal,0.7923737168,"Elections Have Consequences: Episode 85 W/ David Jose & Addy Ads 

https://rumble.com/v1z1x5k-elections-have-consequences-episode-85-w-david-jose-and-addy-ads.html…
#elections #stopthesteal",1599955317273821184,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,38,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,38,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,51,normal,0.6577141285,"THANK YOU, #BORAT! “Before I proceed, I will say I am very upset about the #antisemitism in US & A. It not fair. Kazakhstan is No.1 Jew-crushing nation. Stop stealing our hobby. Stop the steal! Stop the steal! #StopTheSteal!”...",1600563258993233922,1,,,,1,#StopTheSteal
2022-12-12 7:05:18,53,normal,0.7929343581,So did I win this time or did you have a sudden influx of votes at 3am? #stopthesteal #freecoffee4Rosie,1602017379541995520,,,1,,1,#StopTheSteal
2022-12-12 7:05:18,56,normal,0.8063992858,"Interesting times we live in...
@HillaryClinton turns her comments off as more and more info is being released on the Stolen 2020 election! #stopthesteal #fix2020 #restore #WeThePeople #constitutionalrepublic",1599026524274900992,,1,,,1,#StopTheSteal
2022-12-12 17:44:40,8,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-12 17:44:40,12,normal,0.7569935918,A storm is brewing #balenciagagate #technowar #stopthesteal,1601089338120736768,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,21,normal,0.6577106118,Soooo depressing all this globalist rubbish. We’re going to have to stand up to this tyranny soon. We’re sleepwalking lazily towards dystopia of @RishiSunak making. #StoptheSteal,1601937904988741635,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,21,normal,0.6577106118,"“Rewiring the financial system to double down on the energy transition.”
~ The WEF

https://weforum.org/agenda/2022/05/re-wiring-the-financial-system-to-double-down-on-the-energy-transition/…",1601937904988741635,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,26,normal,0.769761622,"I lost the election to be a board member of my HOA, it was definitely rigged. Why isn’t this getting any national news coverage? #stopthesteal @CNNPolitics",1602360908101066753,1,,,,1,#StopTheSteal
2022-12-12 17:44:40,27,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-12 17:44:40,27,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-12 17:44:40,31,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,31,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,32,normal,0.7315216064,"You are not alone. We support you 100% @KatieHobbs and her corruption machine will NOT steal the landslide win from @KariLake. 
#StopTheSteal #ReDo22 #ReDoAZ",1599034378281451521,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,48,normal,0.7929343581,So did I win this time or did you have a sudden influx of votes at 3am? #stopthesteal #freecoffee4Rosie,1602017379541995520,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,49,normal,0.7875640988,"FanDuel boosts are a bigger hoax than the election. #StopTheSteal, #WizardsAreReal  #StopTheSteal, #WizardsAreReal.",1602362916606545951,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,50,normal,0.6492112875,"This just popped up in my feed when one of her like-minded #StopTheSteal dingbats retweeted it. She wasn't removed because she was working to ensure a free and fair election
1/x",1602023617130291208,1,,,,1,#StopTheSteal
2022-12-12 17:44:40,51,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,51,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,59,normal,0.7454481721,#ERROR!,1601789636208009216,,,1,,1,#StopTheSteal
2022-12-12 17:44:40,61,normal,0.7795069814,"Correct gods plan. You're a good man. That was just corruption at work. Dark forces against the light. Think about that next time you face decision. And jesus said the earth and all in it belongs to the prince of the air. Your striking was amazing Jared, Like pro. #stopthesteal!",1601980964603035649,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,8,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-11 17:13:53,13,normal,0.7639302611,We can have this again,1601820233744146432,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,20,normal,0.7726051211,"Seth Keshel:

“We” can harvest another 300,000 ballots in a captured state. 

“They” will simply spin the narrative of granting more time to count yours and find an additional 350,000. 

Trying to outcheat them will only cause us to lose tired. 

#elections #stopthesteal",1601698302013018112,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,21,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,21,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,25,normal,0.8485130668,#ERROR!,1600369280448544769,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,28,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,28,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,30,offensive,0.5201432705,#stopthesteal  was very offensive to the the X twat employees,1601749104077705216,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,34,normal,0.7699667215,"Hey @Dominos! using electric vehicle is great for the Earth & all but using EV won’t help people pay rent & buy groceries when inflation is at an all time high. Pay your employees a livable wage, quit being greedy & STOP STEALING TIPS. #Stopthesteal #RaisetheWage @fightfor15",1601271531019341825,,,1,,1,#StopTheSteal
2022-12-11 17:13:53,43,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-11 17:13:53,43,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-11 17:13:53,49,normal,0.6577141285,"THANK YOU, #BORAT! “Before I proceed, I will say I am very upset about the #antisemitism in US & A. It not fair. Kazakhstan is No.1 Jew-crushing nation. Stop stealing our hobby. Stop the steal! Stop the steal! #StopTheSteal!”...",1600563258993233922,1,,,,1,#StopTheSteal
2022-12-11 17:13:53,51,normal,0.7923737168,"Elections Have Consequences: Episode 85 W/ David Jose & Addy Ads 

https://rumble.com/v1z1x5k-elections-have-consequences-episode-85-w-david-jose-and-addy-ads.html…
#elections #stopthesteal",1599955317273821184,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,6,normal,0.7569935918,A storm is brewing #balenciagagate #technowar #stopthesteal,1601089338120736768,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,15,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-14 19:07:31,16,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,16,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,22,normal,0.8152841926,"@elonmusk Please make ALL information known inre #MassPurge of Jan 2021, & reinstate the accounts!!
#StopTheSteal",1602992195811811329,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,32,hate speech,0.6279609799,I hope he gets arrested the scamming cunt  #EnglandWon #RiggedFootballMatch #StopTheSteal #Fraud,1601980713779224580,1,,,,1,#StopTheSteal
2022-12-14 19:07:31,39,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 19:07:31,39,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 19:07:31,41,normal,0.6577106118,Soooo depressing all this globalist rubbish. We’re going to have to stand up to this tyranny soon. We’re sleepwalking lazily towards dystopia of @RishiSunak making. #StoptheSteal,1601937904988741635,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,41,normal,0.6577106118,"“Rewiring the financial system to double down on the energy transition.”
~ The WEF

https://weforum.org/agenda/2022/05/re-wiring-the-financial-system-to-double-down-on-the-energy-transition/…",1601937904988741635,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,49,normal,0.7981046438,"The sleight of hand being practised by all the
 Premiers when it comes to healthcare dollars are over, #StopTheSteal #StopTheBS. #IStandWithTrudeau",1603041871898492928,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,50,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,53,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-14 19:07:31,53,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-13 19:10:20,11,hate speech,0.6279609799,I hope he gets arrested the scamming cunt  #EnglandWon #RiggedFootballMatch #StopTheSteal #Fraud,1601980713779224580,1,,,,1,#StopTheSteal
2022-12-13 19:10:20,13,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-13 19:10:20,16,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-13 19:10:20,16,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-13 19:10:20,17,normal,0.7426475286,Wow the latest #PatrickByrne bombshell from that meetup is really something. Hope he posts it to #DeepCapture #StoptheSteal,1602672239308148736,,1,,,1,#StopTheSteal
2022-12-13 19:10:20,32,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-13 19:10:20,32,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-13 12:49:17,10,hate speech,0.6279609799,I hope he gets arrested the scamming cunt  #EnglandWon #RiggedFootballMatch #StopTheSteal #Fraud,1601980713779224580,1,,,,1,#StopTheSteal
2022-12-13 12:49:17,13,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-13 12:49:17,13,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-13 12:49:17,17,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-13 12:49:17,17,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-13 12:49:17,18,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-13 12:49:17,47,normal,0.6577141285,"THANK YOU, #BORAT! “Before I proceed, I will say I am very upset about the #antisemitism in US & A. It not fair. Kazakhstan is No.1 Jew-crushing nation. Stop stealing our hobby. Stop the steal! Stop the steal! #StopTheSteal!”...",1600563258993233922,1,,,,1,#StopTheSteal
2022-12-14 17:09:56,8,normal,0.7569935918,A storm is brewing #balenciagagate #technowar #stopthesteal,1601089338120736768,,,1,,1,#StopTheSteal
2022-12-14 17:09:56,11,normal,0.7592290044,#JoshHawley #Hawley2024 #StopTheSteal @HawleyMO,1602877446067744768,,,1,,1,#StopTheSteal
2022-12-14 17:09:56,21,normal,0.7426475286,Wow the latest #PatrickByrne bombshell from that meetup is really something. Hope he posts it to #DeepCapture #StoptheSteal,1602672239308148736,,1,,,1,#StopTheSteal
2022-12-14 17:09:56,32,normal,0.769761622,"I lost the election to be a board member of my HOA, it was definitely rigged. Why isn’t this getting any national news coverage? #stopthesteal @CNNPolitics",1602360908101066753,1,,,,1,#StopTheSteal
2022-12-14 17:09:56,33,normal,0.6577106118,Soooo depressing all this globalist rubbish. We’re going to have to stand up to this tyranny soon. We’re sleepwalking lazily towards dystopia of @RishiSunak making. #StoptheSteal,1601937904988741635,,,1,,1,#StopTheSteal
2022-12-14 17:09:56,33,normal,0.6577106118,"“Rewiring the financial system to double down on the energy transition.”
~ The WEF

https://weforum.org/agenda/2022/05/re-wiring-the-financial-system-to-double-down-on-the-energy-transition/…",1601937904988741635,,,1,,1,#StopTheSteal
2022-12-14 17:09:56,34,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 17:09:56,34,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 17:09:56,46,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-14 17:09:56,46,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-14 17:09:56,58,normal,0.7620825171,"BREAKING

.@KariLake lawsuit against .@katiehobbs calls for an emergency hearing.

#KariLake #katiehobbs #Arizona #ElectionInterference #USA #Election2022 #StoptheSteal #TrendingNow #Trending #arizonaelections #TreasonHasConsequences #liveline #Live",1602730197350027264,,1,,,1,#StopTheSteal
2022-12-14 17:09:56,60,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,12,normal,0.7569935918,A storm is brewing #balenciagagate #technowar #stopthesteal,1601089338120736768,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,21,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 22:54:15,21,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 22:54:15,24,hate speech,0.6279609799,I hope he gets arrested the scamming cunt  #EnglandWon #RiggedFootballMatch #StopTheSteal #Fraud,1601980713779224580,1,,,,1,#StopTheSteal
2022-12-14 22:54:15,31,normal,0.7051374316,Good catch ladies #StopTheSteal,1603107434377007105,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,31,normal,0.7051374316,Recounts add one ‘yes’ vote to Proposal 3 in Isabella County https://bit.ly/3Wh5FlN,1603107434377007105,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,34,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,34,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,35,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-14 22:54:15,58,normal,0.7886821628,He is Mr #Stopthesteal you see all his efforts every election cycle,1603109414310813699,,,1,,1,#StopTheSteal
2022-12-14 13:10:56,10,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-14 13:10:56,14,normal,0.7592290044,#JoshHawley #Hawley2024 #StopTheSteal @HawleyMO,1602877446067744768,,,1,,1,#StopTheSteal
2022-12-14 13:10:56,16,normal,0.7426475286,Wow the latest #PatrickByrne bombshell from that meetup is really something. Hope he posts it to #DeepCapture #StoptheSteal,1602672239308148736,,1,,,1,#StopTheSteal
2022-12-14 13:10:56,23,hate speech,0.6279609799,I hope he gets arrested the scamming cunt  #EnglandWon #RiggedFootballMatch #StopTheSteal #Fraud,1601980713779224580,1,,,,1,#StopTheSteal
2022-12-14 13:10:56,30,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 13:10:56,30,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-14 13:10:56,41,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-14 13:10:56,45,normal,0.7863018513,#Stopthesteal Kari Lake won.,1602771304494632961,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,5,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-11 19:12:53,12,normal,0.8048629761,Fix 2020. Then I’ll trust my vote counts (maybe). #stopthesteal #FreeSpeech,1601960499586949120,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,13,normal,0.8241652846,"This ""Freedom or Death"" tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:",1601638227294973953,1,,,,1,#StopTheSteal
2022-12-11 19:12:53,18,normal,0.7726051211,"Seth Keshel:

“We” can harvest another 300,000 ballots in a captured state. 

“They” will simply spin the narrative of granting more time to count yours and find an additional 350,000. 

Trying to outcheat them will only cause us to lose tired. 

#elections #stopthesteal",1601698302013018112,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,22,normal,0.6577106118,Soooo depressing all this globalist rubbish. We’re going to have to stand up to this tyranny soon. We’re sleepwalking lazily towards dystopia of @RishiSunak making. #StoptheSteal,1601937904988741635,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,22,normal,0.6577106118,"“Rewiring the financial system to double down on the energy transition.”
~ The WEF

https://weforum.org/agenda/2022/05/re-wiring-the-financial-system-to-double-down-on-the-energy-transition/…",1601937904988741635,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,32,normal,0.7315216064,"You are not alone. We support you 100% @KatieHobbs and her corruption machine will NOT steal the landslide win from @KariLake. 
#StopTheSteal #ReDo22 #ReDoAZ",1599034378281451521,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,36,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,36,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,39,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-11 19:12:53,39,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-11 19:12:53,40,normal,0.7699667215,"Hey @Dominos! using electric vehicle is great for the Earth & all but using EV won’t help people pay rent & buy groceries when inflation is at an all time high. Pay your employees a livable wage, quit being greedy & STOP STEALING TIPS. #Stopthesteal #RaisetheWage @fightfor15",1601271531019341825,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,43,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-11 19:12:53,61,normal,0.6577141285,"THANK YOU, #BORAT! “Before I proceed, I will say I am very upset about the #antisemitism in US & A. It not fair. Kazakhstan is No.1 Jew-crushing nation. Stop stealing our hobby. Stop the steal! Stop the steal! #StopTheSteal!”...",1600563258993233922,1,,,,1,#StopTheSteal
2022-12-12 5:05:54,3,normal,0.7832334638,"And Biden didn't have any parades or support from massive crowds....
#StoptheSteal",1600284830075265024,1,,,,1,#StopTheSteal
2022-12-12 5:05:54,8,normal,0.8048629761,Fix 2020. Then I’ll trust my vote counts (maybe). #stopthesteal #FreeSpeech,1601960499586949120,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,17,normal,0.7639302611,We can have this again,1601820233744146432,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,22,normal,0.7033365965,"I have a dream that one day, Americans will rise up against this repressive government and take our country back.  #StopTheSteal",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,22,normal,0.7033365965,"Brasília , Brazil  

For 38 days now in rain , storm and shine , truckers,  farmers, tribes, everyday people and their families camping peacefully in protest of the election steal ! Credit : The Brazilian Report",1600640494949654528,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,24,normal,0.5801810026,"FASCIST leader, election stealer ""proletaire"" is making fun of the democratic process! Stop this madness now! #stopthesteal!",1600642327030411265,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,24,normal,0.5801810026,Milk Guy fans posting their Ls online,1600642327030411265,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,30,offensive,0.5201432705,#stopthesteal  was very offensive to the the X twat employees,1601749104077705216,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,34,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-12 5:05:54,34,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-12 5:05:54,43,normal,0.7941756248,"Analysis Of 'The Brunson Case' Scheduled Before SCOTUS 
 ~Dec 7, 2022

CDM Contributors Rob Cunningham and Bill Quinn discuss the most consequential election fraud case possibly yet to be heard.

https://rumble.com/v1zggs6-analysis-of-the-brunson-case-scheduled-before-scotus.html…
#elections #stopthesteal",1600690288124514305,,,1,,1,#StopTheSteal
2022-12-12 5:05:54,44,normal,0.7923737168,"Elections Have Consequences: Episode 85 W/ David Jose & Addy Ads 

https://rumble.com/v1z1x5k-elections-have-consequences-episode-85-w-david-jose-and-addy-ads.html…
#elections #stopthesteal",1599955317273821184,,,1,,1,#StopTheSteal
2022-12-13 15:15:45,13,normal,0.769761622,"I lost the election to be a board member of my HOA, it was definitely rigged. Why isn’t this getting any national news coverage? #stopthesteal @CNNPolitics",1602360908101066753,1,,,,1,#StopTheSteal
2022-12-13 15:15:45,18,normal,0.8177954555,Bennett was robbed. I demand a recount. #StopTheSteal,1601768289944109056,1,,,,1,#StopTheSteal
2022-12-13 15:15:45,18,normal,0.8177954555,"Final order of the #Heisman vote: 
1. Caleb Williams 
2. Max Duggan
3. CJ Stroud
4. Stetson Bennett",1601768289944109056,1,,,,1,#StopTheSteal
2022-12-13 15:15:45,21,normal,0.6577106118,Soooo depressing all this globalist rubbish. We’re going to have to stand up to this tyranny soon. We’re sleepwalking lazily towards dystopia of @RishiSunak making. #StoptheSteal,1601937904988741635,,,1,,1,#StopTheSteal
